event_time_utc,capture_utc,message_type,mmsi,ship_name,imo,call_sign,latitude,longitude,sog_knots,speed_category,is_moving,cog_degrees,true_heading,navigational_status,nav_status_name,destination,eta,vessel_type,vessel_type_name,vessel_category,port_guess,source,data_type,granularity,year,month,day,hour
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,636016811,SPM ARJUN,9701126.0,D5HX8,1.22936,103.82041,,Unknown,False,,,,Not reported,SINGAPORE AWW,"{'Day': 3, 'Hour': 8, 'Minute': 45, 'Month': 5}",52.0,Tug,Tug / Support,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,477850100,PINE EXPRESS,,,1.28348,103.92112,0.1,Stationary,False,73.0,266.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,5631101,PSAB,,,1.27354,103.80141,0.0,Stationary,False,0.0,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563074930,INFINITI  VIRTUS,,,1.23017,103.70717,4.5,Transit,True,49.4,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563208100,MAPLE,,,1.26429,103.74214,7.9,Transit,True,243.0,240.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,AidsToNavigationReport,995636002,,,,1.29749,104.38033,,Unknown,False,,,,Not reported,,None,28.0,Vessel (anti-pollution),Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,210761000,GRAND LADY,,,1.27148,103.93964,0.1,Stationary,False,312.9,264.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,AidsToNavigationReport,995636006,,,,1.1966,103.65915,,Unknown,False,,,,Not reported,,None,30.0,Fishing vessel,Fishing,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563087590,PSA VOLANS,1060382.0,9VLT2,1.27505,103.77611,,Unknown,False,,,,Not reported,SINGAPORE,"{'Day': 6, 'Hour': 2, 'Minute': 0, 'Month': 2}",52.0,Tug,Tug / Support,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,351376000,GREAT PRINCESS,,,1.24407,103.80006,0.0,Stationary,False,70.3,281.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538011890,ANNE,,,1.19137,103.75638,0.0,Stationary,False,42.0,321.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,477201800,ZHONG CHI,9342097.0,VRFA6,1.22106,103.81279,,Unknown,False,,,,Not reported,AWPB SGP,"{'Day': 28, 'Hour': 8, 'Minute': 0, 'Month': 3}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563147600,PSA WANDA (NN26),9813694.0,9V7731,1.28631,103.76375,,Unknown,False,,,,Not reported,SINGAPOREE,"{'Day': 8, 'Hour': 22, 'Minute': 0, 'Month': 3}",52.0,Tug,Tug / Support,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,253000147,BOURBONEVOLUTION810,,,1.23268,103.81491,0.0,Stationary,False,348.6,309.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,210761000,GRAND LADY,,,1.27148,103.93964,0.1,Stationary,False,313.3,264.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566209000,HAI SOON 3,,,1.23802,103.73653,0.0,Stationary,False,161.8,257.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,413595480,SHENG HANG HUA 16,,,1.20598,103.66337,11.3,Transit,True,4.6,2.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,533133278,,,,1.26553,103.81308,0.1,Stationary,False,347.9,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,UnknownMessage,5631137,,,,1.22564,103.77848,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,518100675,PROGRESS 10,,,1.2377,103.80115,0.0,Stationary,False,219.0,300.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,413586730,JIAN HANG FENG DA,,,1.24104,103.79887,0.0,Stationary,False,67.9,307.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563105900,,,,1.24689,103.64213,0.0,Stationary,False,56.6,66.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563029960,GP59,,,1.25689,103.85544,19.0,Cruising,True,84.6,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,636023956,PACIFIC JET,9994541.0,5LQG4,1.20027,103.68377,,Unknown,False,,,,Not reported,SG SIN,"{'Day': 30, 'Hour': 11, 'Minute': 0, 'Month': 3}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,565944000,KOTA LAMBANG,,,1.25927,103.93488,5.5,Transit,True,326.0,310.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538010818,HAWKS PROGRESS,,,1.19318,103.69611,0.0,Stationary,False,0.0,267.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563078430,BOONTEK,,,1.29376,103.9522,0.0,Stationary,False,166.6,265.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525110418,,,,1.13863,103.78582,2.2,Slow / manoeuvring,True,244.2,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636018333,SOUTHERN SHARK,,,1.17202,103.71117,0.0,Stationary,False,91.2,296.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,241614000,MINERVA OLYMPIA,,,1.10604,103.74244,6.6,Transit,True,39.5,44.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,563086160,,,,1.27034,103.85411,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,UnknownMessage,563009360,SSE EVANKA,,,1.19152,103.79042,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538011720,YASA ATLANTIC,,,1.23871,103.74124,0.0,Stationary,False,186.0,263.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566096000,RADIANT CS02,,,1.2625,103.84674,0.0,Stationary,False,214.1,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,352006139,PIS BINTAN,1050961.0,3E8597,1.22522,103.79874,,Unknown,False,,,,Not reported,AWPB SG,"{'Day': 4, 'Hour': 15, 'Minute': 0, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,574001330,BD PIONEER1 _,,,1.18255,103.84643,13.1,Cruising,True,56.7,54.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538010772,PETROBRAS 80,,,1.25511,103.60907,0.0,Stationary,False,360.0,269.0,2.0,Not under command,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,538005967,ZY GALAXY,9143221.0,V7IN8,1.28812,103.92853,,Unknown,False,,,,Not reported,SG PEBGB,"{'Day': 4, 'Hour': 20, 'Minute': 15, 'Month': 4}",9.0,Helicopter,Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563078430,BOONTEK,9948889.0,9V2968,1.29376,103.9522,,Unknown,False,,,,Not reported,AEPB,"{'Day': 3, 'Hour': 14, 'Minute': 0, 'Month': 3}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,351862000,MSC MINA,,,1.24479,103.63514,0.0,Stationary,False,53.8,268.0,5.0,Moored,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StandardClassBPositionReport,564269000,LITA RANGER,,,1.23645,103.75107,0.1,Stationary,False,360.0,511.0,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563024400,TICO CAPRICORN,,,1.2961,103.95332,0.0,Stationary,False,0.0,261.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525008120,SENIPAH,,,1.21126,103.8273,0.0,Stationary,False,234.0,310.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566754000,HAI SOON 16,,,1.20258,103.84012,5.6,Transit,True,244.1,255.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,312092000,PENGUIN AMAN,,,1.19213,103.79484,0.8,Slow / manoeuvring,True,59.9,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563088700,CNC NEPTUNE,,,1.28981,103.93259,0.0,Stationary,False,151.9,266.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563034080,STL H4,,,1.2039,103.7346,0.0,Stationary,False,360.0,511.0,15.0,Not defined,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,BaseStationReport,5250012,,,,1.18117,104.0145,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563056400,EMMA COSULICH,,,1.19622,103.74152,0.2,Stationary,False,47.9,256.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,AidsToNavigationReport,995636001,,,,1.27472,103.92123,,Unknown,False,,,,Not reported,,None,28.0,Vessel (anti-pollution),Other,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563185100,,,,1.29084,103.76014,0.1,Stationary,False,215.2,124.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,538009333,PELAGIA,,,1.27769,103.93697,0.0,Stationary,False,158.4,255.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,525021185,GARUDA ABADI,,,1.22139,103.83032,0.1,Stationary,False,360.0,511.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,352001236,PVT ESTELLA,,,1.17855,103.81105,9.3,Transit,True,250.4,252.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,354077000,LONGHUNG 5,9376933.0,3FJR4,1.24745,103.79855,,Unknown,False,,,,Not reported,PEBGC SG SIN,"{'Day': 22, 'Hour': 13, 'Minute': 45, 'Month': 3}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566116000,,,,1.30311,103.97101,0.0,Stationary,False,47.7,273.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,257507000,FORTRESS,9126455.0,LAJD8,1.26919,103.88307,,Unknown,False,,,,Not reported,SG SIN (AEW),"{'Day': 28, 'Hour': 18, 'Minute': 30, 'Month': 3}",79.0,Cargo vessel (other),Cargo,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,StaticDataReport,518100733,,,,1.24491,103.84072,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,352005622,THEA,9298284.0,3E8853,1.26132,103.92208,,Unknown,False,,,,Not reported,PEBGB,"{'Day': 22, 'Hour': 17, 'Minute': 0, 'Month': 3}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566824000,FRONTEK,,,1.19978,103.81512,6.3,Transit,True,11.5,352.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,538011520,POLYAIGOS,9306574.0,V7A3077,1.25297,103.91871,,Unknown,False,,,,Not reported,SGSIN,"{'Day': 31, 'Hour': 11, 'Minute': 45, 'Month': 3}",89.0,Tanker (other),Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563033100,,,,1.29237,103.96494,0.1,Stationary,False,346.4,259.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,636019927,NORD VALKYRIE,,,1.22441,103.80415,0.0,Stationary,False,10.7,306.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,574003530,GT VICTORY,,,1.1885,103.74263,0.3,Slow / manoeuvring,False,182.0,92.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563092000,COMO,,,1.25115,103.89331,4.2,Transit,True,216.4,511.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,574005860,AULAC EAGLE,9430454.0,XVVO9,1.2338,103.79912,,Unknown,False,,,,Not reported,PEBGC SGP,"{'Day': 3, 'Hour': 9, 'Minute': 15, 'Month': 4}",81.0,Tanker (hazmat A),Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,246481000,JUMBO JAVELIN,,,1.26032,103.8803,0.0,Stationary,False,89.0,234.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566241000,VANDA SUCCESS,,,1.23422,103.68694,0.0,Stationary,False,72.0,41.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566623000,RESOLUTE NN24,,,1.25421,103.77615,3.9,Transit,True,330.0,511.0,8.0,Under way sailing,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,533048500,ORKIM LEADER,9546837.0,9MIS9,1.23947,103.79258,,Unknown,False,,,,Not reported,SG-PWBGA,"{'Day': 3, 'Hour': 22, 'Minute': 0, 'Month': 4}",80.0,Tanker,Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563766000,MERLION 20,,,1.30181,103.96422,0.0,Stationary,False,227.8,270.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563085710,PSA UNITY,,,1.26859,103.77102,0.1,Stationary,False,38.1,42.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,566387000,STAR HUASHAN,,,1.09583,103.73206,13.1,Cruising,True,45.5,45.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,533130715,EXECUTIVEBENEVOLENCE,,,1.27871,103.88514,0.0,Stationary,False,125.9,35.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,BaseStationReport,5631100,,,,1.26667,103.8,,Unknown,False,,,,Not reported,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,AidsToNavigationReport,995636005,,,,1.28732,103.65663,,Unknown,False,,,,Not reported,,None,13.0,SAR aircraft,Pilot / SAR,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,533048500,ORKIM LEADER,,,1.23951,103.79262,0.0,Stationary,False,62.9,296.0,1.0,At anchor,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,563083550,CLEANSEAS JOY,,,1.19458,103.74929,0.0,Stationary,False,65.5,293.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,PositionReport,440488000,HMM LE HAVRE,,,1.17757,103.5207,7.4,Transit,True,80.5,80.0,0.0,Under way using engine,,None,,Unknown,Unknown,Singapore,aisstream,vessel_movement,event,2026,4,4,21
2026-04-04 21:16:19.891862+00:00,2026-04-04 21:16:19.891862+00:00,ShipStaticData,563140000,BTS CAMILLA,9307437.0,9V3430,1.23672,103.81087,,Unknown,False,,,,Not reported,AWPB,"{'Day': 4, 'Hour': 1, 'Minute': 0, 'Month': 4}",84.0,Tanker (hazmat D),Tanker,Singapore,aisstream,vessel_movement,event,2026,4,4,21
